([(54.06632065396957, -82.2196340921462), (53.30965613272011, -82.1545198467212), (52.16413707940833, -82.07865297357048), (0, 0), (53.97996271540981, -82.15395595061585), (51.496970378147076, -81.94697003106015), (45.232733391231065, -81.5760966421122)], (50.1451486616626, 2.3242821424005875), (53.19372734277205, -82.02721495503988), '2020-05-20 01:04:09')
([(54.41443807143242, -82.20913888861328), (53.28723706519597, -82.14695666170446), (52.10965216063188, -82.07119194748718), (0, 0), (54.009004176938284, -82.14546514633936), (51.2439023085256, -81.94291811126499), (44.91088075865923, -81.58349322300984)], (50.18135051850318, 2.4017059456723535), (53.19521989507892, -82.01932306140363), '2020-05-20 01:04:10')
([(54.04721181085368, -82.20408912349035), (53.270631089900334, -82.13868715750048), (52.08460584536125, -82.06384725674849), (0, 0), (54.38370279797345, -82.13394999029121), (51.48653953731709, -81.93163830281112), (45.266645876959025, -81.56676245608901)], (50.21749582075228, 2.479252400672783), (53.19682868461167, -82.01142700927434), '2020-05-20 01:04:11')
([(54.42165901840439, -82.19360120234377), (53.43158967229496, -82.129687456914), (52.448507399848786, -82.0506258027945), (0, 0), (54.06026758810378, -82.12934066121568), (51.391001652925326, -81.92532175061255), (44.909870627862006, -81.56591461908397)], (50.25358440956468, 2.5569216592153308), (53.19832414265681, -82.00352930377643), '2020-05-20 01:04:12')
([(54.45935599669648, -82.18625087427306), (53.38783466827419, -82.12253030409587), (52.37436843624487, -82.04465749952489), (0, 0), (54.203959644764936, -82.12022013465561), (51.29409577474807, -81.91988835008597), (44.928900097680184, -81.56010392768637)], (50.28964741785644, 2.629772182207343), (53.19982810494409, -82.0000611734466), '2020-05-20 01:04:14')
([(54.09212925331057, -82.18087403273185), (53.355323545242676, -82.1154221252827), (52.433902911390724, -82.03582457783307), (0, 0), (54.08343708846809, -82.11392881095054), (51.153335669930094, -81.91330804720263), (44.99688262807575, -81.55440443660713)], (50.32562302737583, 2.707686503504433), (53.201441266566015, -81.9921563077586), '2020-05-20 01:04:15')
([(54.38972459611983, -82.17092714976353), (53.389756948622164, -82.10657702462852), (52.16915510757075, -82.03216638830757), (0, 0), (54.194431683567885, -82.10448133765952), (51.458879511378115, -81.90186123853911), (44.99865812170087, -81.54628106706778)], (50.36154144629672, 2.785724079786789), (53.20294108955324, -81.98424979481811), '2020-05-20 01:04:16')
([(54.085882965268006, -82.16481832568462), (53.390530358178445, -82.09910505163384), (52.222677770999, -82.02364038949149), (0, 0), (54.39662602427132, -82.09406846441073), (51.41651361427453, -81.89363872107054), (45.30255942018098, -81.540082670913)], (50.397402514403424, 2.8638850589001503), (53.20455715993839, -81.9763390899564), '2020-05-20 01:04:17')
([(54.1764552144941, -82.15678055968392), (53.38878597372901, -82.09058569849478), (52.35730502082947, -82.01354865147093), (0, 0), (54.40179611007114, -82.0858237140269), (51.26538653101738, -81.8877685443005), (45.17507342892999, -81.52963904273724)], (50.43317106838738, 2.9471152495796855), (53.20616759773907, -81.96399327409632), '2020-05-20 01:04:17')
([(54.271735798404364, -82.1481942365202), (53.468965903969455, -82.08188109299608), (52.18976547144742, -82.008237411442), (0, 0), (54.353760218345265, -82.07834248624057), (51.484889572876945, -81.87703267775733), (45.1287654152569, -81.52049338655769)], (50.46891602195527, 3.0255244628252407), (53.207786569536445, -81.95607678956702), '2020-05-20 01:04:18')
([(54.19705124537146, -82.14081134097425), (53.06132985765862, -82.07808780569563), (52.014183819509164, -82.00210938425286), (0, 0), (54.102171120351606, -82.07324695298473), (51.517860308145345, -81.86848727091382), (45.20507251556945, -81.5145130541724)], (50.5046031409558, 3.1040575152015264), (53.20940699630371, -81.94815737537142), '2020-05-20 01:04:19')
([(54.38908633408274, -82.13158313600981), (53.19548285082244, -82.06979348816813), (52.432064517723326, -81.98915517815375), (0, 0), (54.06249183148265, -82.06610684568798), (51.09226563427921, -81.86817680827787), (45.032347741341574, -81.51165564967609)], (50.540270064533445, 3.1777659298647043), (53.21080638289217, -81.94466959517544), '2020-05-20 01:04:21')
([(54.078705432038284, -82.12569639508465), (53.44800481291572, -82.05937366831733), (52.38313044359125, -81.98201358098719), (0, 0), (53.994585861764875, -82.05858972400819), (51.333637166078226, -81.85690248515758), (45.19996214595827, -81.4974514034738)], (50.57584196511753, 3.2565461089067815), (53.2124297236738, -81.93674425256502), '2020-05-20 01:04:22')
([(54.1604481498743, -82.11797346494124), (53.442472802570016, -82.051652189761), (52.24709340193857, -81.97654925308089), (0, 0), (54.067292828602646, -82.04981337396359), (51.39602595686977, -81.84767721856475), (45.07103797791185, -81.49756025360908)], (50.61135554726537, 3.3354505579955984), (53.214054518954875, -81.92881597391013), '2020-05-20 01:04:23')
([(54.42505125175869, -82.10800134175358), (53.41350841181227, -82.04395769949694), (52.178138240668915, -81.96902472551379), (0, 0), (54.067565348361605, -82.04203558164731), (51.53159278483757, -81.83795979668932), (45.18276342511683, -81.49100973493583)], (50.64681064860171, 3.414479418115454), (53.21556595744977, -81.9208860726137), '2020-05-20 01:04:24')
([(54.3666819346187, -82.10012003459559), (53.10070727505883, -82.03909813273704), (52.07521443662351, -81.96233545925753), (0, 0), (54.08323869746711, -82.0334792561226), (51.11958781915728, -81.8357576158431), (45.01669728425444, -81.48549422191935)], (50.68216555581479, 3.498585368010407), (53.21730132299232, -81.90851893305782), '2020-05-20 01:04:24')
([(54.337900526221674, -82.0922866896113), (53.239370126177036, -82.02988990608144), (52.43999396389493, -81.94905419612311), (0, 0), (54.106425246926726, -82.02566281757849), (51.184596033518496, -81.82758712166448), (45.16178389703978, -81.47386929175136)], (50.71750226614748, 3.577864443315609), (53.21881565690066, -81.9005832357604), '2020-05-20 01:04:25')
([(54.240146826195016, -82.08540638915954), (53.47170701231163, -82.01904066561129), (52.00833702812178, -81.9472015495141), (0, 0), (54.37541308006075, -82.01412431562788), (51.21111641358121, -81.8189219400412), (45.10265508828469, -81.47359413527234)], (50.75278000529006, 3.657268344196391), (53.220446257418004, -81.89264327009613), '2020-05-20 01:04:26')
([(54.293699704828484, -82.07747432597633), (53.38003226022026, -82.01249560626736), (52.191369503373586, -81.93740104767912), (0, 0), (54.03558923497131, -82.00908429895573), (51.481676945162754, -81.80629180393792), (45.40605990799907, -81.45926274157515)], (50.787998609611954, 3.7367972072837414), (53.22207831163198, -81.8847003577215), '2020-05-20 01:04:27')
([(54.23252857718509, -82.07035634082114), (53.39657724947328, -82.00480515394354), (52.417911061632374, -81.92627334379281), (0, 0), (54.012219192410846, -82.00211939415313), (51.53579963903525, -81.79852203910887), (45.13039674928082, -81.45646545977363)], (50.82320323823477, 3.811494743893439), (53.22360418205841, -81.88118720926504), '2020-05-20 01:04:29')
([(54.1968046455407, -82.0628815438966), (53.392660461514, -81.99661012226197), (52.21263611519643, -81.92163303787649), (0, 0), (54.10504226820563, -81.99364973498305), (51.53566049704417, -81.78998367064865), (45.38579264140339, -81.4410379595805)], (50.85830402744138, 3.891272971031859), (53.225124325963996, -81.87323967592401), '2020-05-20 01:04:30')
([(54.44807053958284, -82.05297937682242), (53.21644624210909, -81.99072738266827), (52.309367244797734, -81.91238380990025), (0, 0), (53.985200656743366, -81.98705645761012), (51.42899680381458, -81.78495291678666), (45.04150922771724, -81.43738931238047)], (50.893345190532635, 3.971176566018175), (53.22676074477538, -81.8652878479202), '2020-05-20 01:04:31')
([(54.51836137804456, -82.04434711318925), (53.44804479928112, -81.98041293588496), (52.31517920533547, -81.9039734112148), (0, 0), (54.36086672141534, -81.97419477744063), (51.558678039304596, -81.77420628495298), (45.38342559333118, -81.42787783102999)], (50.92827839563851, 4.0561649773491775), (53.22839140626706, -81.85290191903394), '2020-05-20 01:04:31')
([(54.39343047056799, -82.03749336430727), (53.272947231745945, -81.97463159654737), (52.40257765080998, -81.8946307377428), (0, 0), (54.35332705695411, -81.9657148234933), (51.32437306902678, -81.77071068944014), (45.24460109245699, -81.42324349497025)], (50.96319886088684, 4.136320663348059), (53.230030721973584, -81.84494425150785), '2020-05-20 01:04:32')
([(54.52101732474509, -82.02773667620272), (53.266380880993964, -81.96657518283294), (52.39221430298208, -81.88708883270537), (0, 0), (54.39750667106358, -81.95711562386148), (51.46463015899871, -81.75936659999333), (45.1961273322856, -81.41989205672779)], (50.99805920318922, 4.2166021083716885), (53.23167149033851, -81.836983624426), '2020-05-20 01:04:33')
([(54.523608866115424, -82.01977532363556), (53.4832999008684, -81.95576817448698), (52.369293711047945, -81.87949832112291), (0, 0), (54.36071947037895, -81.9502593430945), (51.52392196244559, -81.75104681791551), (45.242305336689554, -81.4143101679918)], (51.03285925679704, 4.297009441240212), (53.23319887700142, -81.82902141154919), '2020-05-20 01:04:34')
([(54.26514686757807, -82.01549095861982), (53.39115334696114, -81.9500164201309), (52.390872892145005, -81.87145768787526), (0, 0), (54.19684218774574, -81.94478779280453), (51.28894024446572, -81.74806094358145), (45.47073598031504, -81.3995056441763)], (51.06765083422509, 4.372579648362813), (53.23473495672616, -81.82548709228507), '2020-05-20 01:04:36')
([(54.38556280877437, -82.00603003893812), (53.44915651636332, -81.94117824589623), (52.26905975330627, -81.86571100686082), (0, 0), (54.147669411439125, -81.93706642969104), (51.34396701567038, -81.73870278321385), (45.23533465739326, -81.39776767446679)], (51.10233076838186, 4.453238188054208), (53.23638008651981, -81.81751751103424), '2020-05-20 01:04:37')
([(54.14383524325611, -82.00037972513854), (53.39313415998282, -81.933945977613), (52.41444133654201, -81.85557632925901), (0, 0), (54.12366190852694, -81.92955262425998), (51.47295496121707, -81.72889780326685), (45.311133157196984, -81.3907365968759)], (51.13694991618315, 4.534022997170988), (53.2380266682415, -81.80954496164998), '2020-05-20 01:04:38')
([(54.38029984700777, -81.99074890948609), (53.53728392446103, -81.92408026808776), (52.342572426740226, -81.84894883594961), (0, 0), (54.23285450084022, -81.91955773344701), (51.51892871109652, -81.72042672620364), (45.22940651170391, -81.38873034247905)], (51.17150811070887, 4.614934199844516), (53.239559858530754, -81.80157083562818), '2020-05-20 01:04:39')
([(54.31817513138554, -81.98262390340658), (53.39644460201948, -81.91754001883933), (52.367465022522914, -81.84057682422346), (0, 0), (54.04971042354333, -81.91349529219936), (51.54614804813726, -81.71152858248965), (45.17194212113721, -81.3804279663307)], (51.20594937235447, 4.700938848523911), (53.24131690596496, -81.7891603951975), '2020-05-20 01:04:39')
([(54.47926480055962, -81.97339088491972), (53.43783160250972, -81.90882378572343), (52.25155903929425, -81.83390799008852), (0, 0), (54.067722836075134, -81.90525078168903), (51.28168701045117, -81.70833431060748), (45.17244955158611, -81.37354026747477)], (51.240384196383985, 4.782104146752701), (53.24285298638113, -81.78118040870528), '2020-05-20 01:04:40')
([(54.474598112933585, -81.96535810208175), (53.14807166052329, -81.90465090575138), (52.36074609889546, -81.82452379511655), (0, 0), (54.37881255070205, -81.89333634291663), (51.17480976925183, -81.7022146817958), (45.34779615364923, -81.36115434789394)], (51.27475756316855, 4.8633962009423835), (53.244505362788104, -81.77319604358127), '2020-05-20 01:04:41')
([(54.48695185861092, -81.95728971298325), (53.52780449711195, -81.89235539218099), (52.41207209130976, -81.81609215402345), (0, 0), (54.391833829902986, -81.8853546652155), (51.57032132032411, -81.68773197834415), (45.49472666589583, -81.34751407270278)], (51.30906930458191, 4.94481513014656), (53.24615919018661, -81.76520869953094), '2020-05-20 01:04:42')
([(54.20593435477187, -81.95239673130799), (53.25459966738455, -81.88839400776945), (52.45048292765591, -81.80762397364636), (0, 0), (54.14445309954896, -81.88078462535007), (51.286544357296826, -81.68506296816744), (45.27896007344984, -81.34638783305)], (51.34337892062165, 5.021390372238538), (53.24770693032532, -81.76165005357034), '2020-05-20 01:04:44')
([(54.43825373565839, -81.94284752668091), (53.57649451566998, -81.87601589962681), (52.38176674630975, -81.80078917809017), (0, 0), (54.17613060509609, -81.87250164088063), (51.211687914779375, -81.67807721381556), (45.15596900305058, -81.34552438740153)], (51.37756787327359, 5.103062472186557), (53.24924880977878, -81.7536581022979), '2020-05-20 01:04:45')
([(54.23281731603948, -81.93600735742366), (53.391869359037706, -81.8703965710003), (52.37841712368536, -81.79339751354243), (0, 0), (54.419803207430604, -81.86053243978064), (51.629254102502266, -81.66278146082492), (45.28244493983951, -81.33559973045514)], (51.411694695883824, 5.184861799249963), (53.25090699346083, -81.74566174602036), '2020-05-20 01:04:46')
([(54.382456884935486, -81.92631555423138), (53.557013637725674, -81.86003288038322), (52.11270449270529, -81.78880762400375), (0, 0), (54.08653015109979, -81.85663251379415), (51.41001034585465, -81.65898228734669), (45.53954698153749, -81.3212188836341)], (51.4456966441898, 5.271761934065998), (53.252674145542386, -81.7332309295196), '2020-05-20 01:04:46')
([(54.3421986987488, -81.91931589666021), (53.22249569953617, -81.8561814705179), (52.12314851050619, -81.78079894052374), (0, 0), (54.15705635014676, -81.8480664251607), (51.56174067031129, -81.64784924509617), (45.08562151743537, -81.32338589669288)], (51.479697726986984, 5.35381697969168), (53.25422036053314, -81.72523010737693), '2020-05-20 01:04:47')
([(54.43387459474293, -81.91076312240301), (53.51579980240577, -81.84471889951132), (52.08324405014523, -81.77285990499269), (0, 0), (54.35127886181178, -81.83754825835481), (51.41032247624422, -81.64330158302425), (45.35236198622847, -81.31150526651226)], (51.51363616970184, 5.435999587707922), (53.25588288521546, -81.71722485498978), '2020-05-20 01:04:48')
([(54.25964733485657, -81.9039545326862), (53.4921142518747, -81.83728059906389), (52.4426046944985, -81.75997233948355), (0, 0), (54.21908611937102, -81.83057374520837), (51.57034559847883, -81.63201413188881), (45.3608589572892, -81.30318458620047)], (51.547511802246, 5.518309868083423), (53.25754685948177, -81.70921660855215), '2020-05-20 01:04:49')
([(54.525241800380336, -81.89444970139198), (53.45985509133841, -81.83073924248689), (52.18488110681545, -81.7564930573861), (0, 0), (54.03232284372117, -81.8258002549099), (51.23068065467369, -81.631223848642), (45.22307017213947, -81.30235858680095)], (51.58139092396156, 5.5957707827404795), (53.259104791482095, -81.70563656439288), '2020-05-20 01:04:51')
([(54.429100888688666, -81.8873978245116), (53.20853757419241, -81.8253771289164), (52.478095943210604, -81.74424935505152), (0, 0), (54.3814388504338, -81.81326284858253), (51.388862296746744, -81.62101718663199), (45.54856516371196, -81.28661064182002)], (51.61514140182604, 5.678335818718444), (53.26077167100959, -81.69762225561259), '2020-05-20 01:04:52')
([(54.487932769457316, -81.87868009603157), (53.31719555593851, -81.81622108237444), (52.521230716044066, -81.73529745140728), (0, 0), (54.29344535675163, -81.80654436617571), (51.171600225477285, -81.61595865449858), (45.35509814017874, -81.2840990870398)], (51.64882855888275, 5.761028851319354), (53.26232512606304, -81.68960641291594), '2020-05-20 01:04:53')
([(54.30782545021027, -81.87251824258011), (53.533959367650816, -81.80567154763261), (52.424167607029446, -81.72880392480921), (0, 0), (54.421569856106025, -81.79689819461275), (51.36657275431244, -81.60529635322075), (45.41053336552892, -81.27745823075497)], (51.682452223913096, 5.843849984981813), (53.26399490104294, -81.68158610613344), '2020-05-20 01:04:54')
([(54.62872501029241, -81.86037125633274), (53.55100501326276, -81.79713399040804), (52.41077929291765, -81.72076807292335), (0, 0), (54.323850297895405, -81.78920981334844), (51.43655458288488, -81.59633226545738), (45.6586200103411, -81.25997552679274)], (51.71594183892961, 5.931780107002578), (53.26577358958734, -81.6691318700027), '2020-05-20 01:04:54')
([(54.47238320241907, -81.8548243789826), (53.581660298761456, -81.78861408109101), (52.08843772756462, -81.71750299919461), (0, 0), (54.21811534138001, -81.78267551482634), (51.5668801201607, -81.58409137492069), (45.33234984657613, -81.26694430340962)], (51.74943702253814, 6.014858653120409), (53.2673313751149, -81.66110710432962), '2020-05-20 01:04:55')
([(54.404148387887254, -81.84759590179938), (53.47192915765297, -81.78226934863197), (52.4528753681808, -81.70403262562714), (0, 0), (54.01235826836614, -81.77594335435968), (51.5020552063996, -81.57823283870366), (45.349191460405805, -81.25574630563928)], (51.782868197483594, 6.098065602463204), (53.26900548600581, -81.65307784932008), '2020-05-20 01:04:56')
([(54.213739130280594, -81.8409184926468), (53.3541124554652, -81.77598362557386), (52.53199705235398, -81.69515953494131), (0, 0), (54.15925914900808, -81.76733987295532), (51.6108809322474, -81.56887569652834), (45.70742203981161, -81.24179675654216)], (51.81630852991575, 6.1764175700719415), (53.27379045372239, -81.64943442065285), '2020-05-20 01:04:58')
([(54.508824351962296, -81.83085601068909), (53.41773249378063, -81.76771323026216), (52.21590168223403, -81.69232606084432), (0, 0), (54.43437081021694, -81.75553644206755), (51.5464518639514, -81.5624191418535), (45.636641417943395, -81.23185897084915)], (51.84961215703645, 6.259880726257649), (53.27535263633795, -81.64140042932122), '2020-05-20 01:04:59')
([(54.27250173373166, -81.82509913794796), (53.47484064609831, -81.75847127485848), (52.1379340323771, -81.6852708821697), (0, 0), (54.00563183155244, -81.75258942847472), (51.65059161229052, -81.55159739370609), (45.47923387492007, -81.2377896671958)], (51.882851259160454, 6.343472580307952), (53.27691626214476, -81.63336343255371), '2020-05-20 01:05:00')
([(54.479480960412076, -81.81511743725187), (53.51497110869131, -81.75021389218617), (52.43336753682514, -81.67336239310846), (0, 0), (54.47957028869931, -81.73871000307265), (51.40522810007402, -81.54885068978199), (45.45805419583264, -81.23039482864279)], (51.916025663158464, 6.427193226470015), (53.27848133091035, -81.6253234281708), '2020-05-20 01:05:01')
([(54.255824737884254, -81.80878385600388), (53.57158695802482, -81.74078727229268), (52.28616718497047, -81.66694911648497), (0, 0), (54.270079061185044, -81.73347212615413), (51.64748239281109, -81.53654818310766), (45.55095374717057, -81.21466668257146)], (51.9490579021716, 6.516029800789911), (53.277282861054395, -81.61288787611578), '2020-05-20 01:05:01')
([(54.309026397740666, -81.80050080185404), (53.30843178590813, -81.7364701831377), (52.36253267885219, -81.65844450212445), (0, 0), (54.271014996670345, -81.72539944963725), (51.60314767689583, -81.52852484838462), (45.38112112350476, -81.21354334359665)], (51.98210139745744, 6.600009190896821), (53.27896565343176, -81.60484052514933), '2020-05-20 01:05:02')
([(54.456370273546824, -81.7907223973205), (53.36959983488482, -81.72811763023297), (52.433051648666144, -81.64889948280023), (0, 0), (54.34041289064288, -81.71579168343364), (51.40823743480989, -81.52547179413102), (45.691102330617205, -81.20141515843201)], (52.01507967243484, 6.684117644194184), (53.28386710568975, -81.59674730280744), '2020-05-20 01:05:03')
([(54.43848127389249, -81.7836512372223), (53.429864814429074, -81.71902588455876), (52.487511666071526, -81.63999592531857), (0, 0), (54.39021982225473, -81.70743607843092), (51.63841272518903, -81.5127904839208), (45.61213664745452, -81.19354673167231)], (52.04799255297614, 6.768355248926206), (53.28543794756428, -81.58869529165476), '2020-05-20 01:05:04')
([(54.321290498410434, -81.77717124300652), (53.551781741273345, -81.70958850095558), (52.46927930696151, -81.63310553343253), (0, 0), (54.281555658396954, -81.70124162192602), (51.554473172222075, -81.50687970332083), (45.65501824616197, -81.18533102340865)], (52.080921135004125, 6.847731535924833), (53.286328310973275, -81.58507821556532), '2020-05-20 01:05:06')
([(54.546803261701164, -81.76664172582043), (53.47414270297423, -81.70315118214297), (52.44121695408738, -81.62520838329327), (0, 0), (54.19937927462176, -81.69390886993462), (51.538038317529434, -81.49885366463107), (45.39916558816531, -81.18490071398578)], (52.113703700848674, 6.932226831377477), (53.28790203256892, -81.57702011958557), '2020-05-20 01:05:07')
([(54.379072623467025, -81.76042551762706), (53.26430719117428, -81.697467746944), (52.25783015093115, -81.6202294929797), (0, 0), (54.115834100215764, -81.68722977572384), (51.441627424917165, -81.49340558912694), (45.55433934313074, -81.17422338265969)], (52.146420349681414, 7.016851536622971), (53.28947719546303, -81.56895900068407), '2020-05-20 01:05:08')
([(54.499075548176855, -81.75117514142775), (53.55603089939202, -81.68541748602725), (52.173348390869165, -81.61306871862156), (0, 0), (54.44821402920027, -81.67403821823454), (51.55821502197717, -81.48298767297688), (45.69189895230859, -81.1621255664185)], (52.17907090640857, 7.10160573378091), (53.29105379941033, -81.56089485665468), '2020-05-20 01:05:09')
([(54.3956270607851, -81.74388367940814), (53.643848284227346, -81.67598155179077), (52.55035198335886, -81.59903635292929), (0, 0), (54.203765382792795, -81.66892343358121), (51.293156873400676, -81.47998138216704), (45.63716240703388, -81.15638661083982)], (52.21156992690482, 7.1914835231570535), (53.29331377888392, -81.54838991373411), '2020-05-20 01:05:09')
([(54.46817265125537, -81.73524218659551), (53.46115667393686, -81.6710083550366), (52.51158695099964, -81.59175848035625), (0, 0), (54.223721129933864, -81.66131542701257), (51.64381465457992, -81.46396290654319), (45.28729105781321, -81.15974581674958)], (52.24408677003892, 7.276497801837523), (53.294893267813706, -81.54031975837647), '2020-05-20 01:05:10')
([(54.56192504898848, -81.7263720620008), (53.61962267694226, -81.66006519696383), (52.490570124962616, -81.58411266144594), (0, 0), (54.24920951362104, -81.65220519714694), (51.55435608540897, -81.45853400497982), (45.5453462671575, -81.14480542040795)], (52.27653699283249, 7.36164180548494), (53.29647419704641, -81.53224657131622), '2020-05-20 01:05:11')
([(54.42038388939351, -81.71979779329672), (53.55501504134111, -81.65391564414531), (52.44997219142941, -81.5772608740523), (0, 0), (54.38711403841091, -81.6430464759883), (51.46670980497896, -81.45319354191616), (45.48202225260642, -81.14373755838108)], (52.30900870082502, 7.441919024354632), (53.29737462073146, -81.52860798546742), '2020-05-20 01:05:13')
([(54.540754927949145, -81.71087087056834), (53.54427420445996, -81.64633044169945), (52.52121742666867, -81.5683120391372), (0, 0), (54.17256654653891, -81.63731720205563), (51.680545650320404, -81.44054161691746), (45.74404372148273, -81.12918560517434)], (52.34132616138156, 7.527321854077625), (53.2989584261878, -81.52052868290889), '2020-05-20 01:05:14')
([(54.651218447633106, -81.70185454286809), (53.31049737869421, -81.64109909154567), (52.368009315033675, -81.56309898187197), (0, 0), (54.40041201227916, -81.62614616577196), (51.626730740803886, -81.43381421807447), (45.65557542770064, -81.11665759658389)], (52.37357647392119, 7.6128546335178315), (53.30054367118255, -81.512446342033), '2020-05-20 01:05:15')
([(54.61946800207215, -81.69427701325657), (53.67126961935206, -81.62789376310437), (52.29592140491696, -81.55568694248086), (0, 0), (54.19718441321012, -81.62042312493607), (51.473659854739026, -81.42926722135427), (45.728375902583, -81.1131886690617)], (52.40575946163108, 7.698517433133376), (53.3021303554568, -81.50436096066383), '2020-05-20 01:05:16')
([(54.49957858138565, -81.68697741840235), (53.27151867513555, -81.62511556164716), (52.496908948711294, -81.54419549665086), (0, 0), (54.43077670616558, -81.60909314235728), (51.41076147881384, -81.42188638669153), (45.49825735813179, -81.110362257342)], (52.437782629945076, 7.789310282210571), (53.30440043888225, -81.49183508332592), '2020-05-20 01:05:16')
([(54.53019963870858, -81.67849326789255), (53.61927339680567, -81.61248576251931), (52.210766907927145, -81.54059144481042), (0, 0), (54.30735787890268, -81.60238234583503), (51.26825615784932, -81.41594559202137), (45.74065078344093, -81.09293781538427)], (52.46982942433085, 7.875234162440717), (53.305990004568315, -81.48374365977499), '2020-05-20 01:05:17')
([(54.50552491033907, -81.67091264632397), (53.5812168436714, -81.60513981496258), (52.18893462769025, -81.53305645558483), (0, 0), (54.018960064978465, -81.59751818986884), (51.68508991255574, -81.4000705049149), (45.65712483706078, -81.0886032956728)], (52.50180836072848, 7.96128826070886), (53.30758100874815, -81.47564918910174), '2020-05-20 01:05:18')
([(54.43442058721223, -81.66349027219285), (53.64015835241816, -81.59679058531027), (52.2012313443733, -81.52504317020599), (0, 0), (54.06977211620396, -81.58912121387083), (51.62207567125871, -81.39438893790299), (45.6499794577555, -81.09053922023205)], (52.53371926142681, 8.047472640649353), (53.30917345115005, -81.46755166910299), '2020-05-20 01:05:19')
([(54.673340107362066, -81.65324890518036), (53.5102371447631, -81.59072105880162), (52.28310268233105, -81.51631456960592), (0, 0), (54.33940597341549, -81.57785235077283), (51.5995960440599, -81.38544543076578), (45.59446010265416, -81.07769745270663)], (52.56565832308232, 8.128784081595985), (53.31008535681171, -81.46388836903868), '2020-05-20 01:05:21')
([(54.62315891190529, -81.64613119615075), (53.41723776127712, -81.58356011410552), (52.48543002285804, -81.50444270041586), (0, 0), (54.16552105967998, -81.57219297143087), (51.6158849738459, -81.37784452904728), (45.6271563694933, -81.07746806284372)], (52.59743363586654, 8.215228386619025), (53.31168067121078, -81.45578469830971), '2020-05-20 01:05:22')
([(54.613634140339656, -81.63813540730783), (53.566773400056675, -81.57399523275538), (52.408158086201944, -81.49819079906327), (0, 0), (54.08794482761079, -81.56531778271311), (51.30406105721913, -81.37556421223755), (45.654385072194636, -81.0647168766472)], (52.62914037977706, 8.301803157059984), (53.31327742302713, -81.44767797160821), '2020-05-20 01:05:23')
([(54.50294863158452, -81.63102324755957), (53.36023352807179, -81.56811086539385), (52.17502015750999, -81.49300599177857), (0, 0), (54.36059005281188, -81.55253739088775), (51.710935025951706, -81.3590562885089), (45.82989617507516, -81.0533037403212)], (52.66067894492399, 8.39351418745255), (53.31555759761965, -81.43513105149128), '2020-05-20 01:05:23')
([(54.52502030152395, -81.62272300823227), (53.50037099443376, -81.55809835398932), (52.41143233613423, -81.48153342488763), (0, 0), (54.06152607726337, -81.54831640739688), (51.28761845979298, -81.36007182903654), (45.621642222108974, -81.04883241769414)], (52.6922469935178, 8.48035086791226), (53.317157227080436, -81.42701825164103), '2020-05-20 01:05:24')
([(54.60138766568672, -81.6139838258828), (53.36488204715874, -81.55199675974883), (52.569205186263055, -81.47028166123036), (0, 0), (54.12991624680797, -81.5391708595324), (51.58906516499986, -81.34666898228916), (45.85182474565894, -81.03833389536612)], (52.72374593546222, 8.56731817437641), (53.31875829312392, -81.41890238916682), '2020-05-20 01:05:25')
([(54.47109310441566, -81.60752507274407), (53.517227839425324, -81.54194426582268), (52.44632521903618, -81.4651830867066), (0, 0), (54.18559461114603, -81.53091587969561), (51.21971092827569, -81.34534188239542), (45.8717225813739, -81.0281606052851)], (52.75517559152325, 8.65441615786008), (53.320360795469334, -81.4107834618778), '2020-05-20 01:05:26')
([(54.49852849166908, -81.59918503903613), (53.58718288205795, -81.53319232612547), (52.57100293705363, -81.45518199289005), (0, 0), (54.451466480505836, -81.51948597349285), (51.297127599792944, -81.3366870520999), (45.68452086335661, -81.03099360329921)], (52.78663930738062, 8.736635904876133), (53.32128273357093, -81.40709842122519), '2020-05-20 01:05:28')
([(54.69274920888808, -81.58865103090967), (53.519506850527016, -81.52673786512258), (52.48912008658622, -81.4486091082183), (0, 0), (54.37773679239045, -81.51235355941112), (51.60333670242341, -81.32158754133815), (45.88563729517574, -81.01709486562464)], (52.8179308798566, 8.82399459101317), (53.32288810401076, -81.39897331224765), '2020-05-20 01:05:29')
([(54.554799780458126, -81.58243562563561), (53.49028283778219, -81.51872600297055), (52.22488497709016, -81.44486176766917), (0, 0), (54.43796324748646, -81.50328272568413), (51.50341250627917, -81.31618566937361), (45.699161727035474, -81.01381759746107)], (52.849152628816846, 8.911484099870949), (53.324494909899734, -81.39084513178604), '2020-05-20 01:05:30')
([(54.70594864092197, -81.57253301917736), (53.4372726643391, -81.51115840963716), (52.48993962427324, -81.43196833215575), (0, 0), (54.16190852979169, -81.49828093892617), (51.62805633475313, -81.30670376938299), (45.71468552508641, -81.00628925087115)], (52.880304374212905, 8.999104475070933), (53.32610315094698, -81.38271387760614), '2020-05-20 01:05:31')
([(54.67050914022899, -81.5645131491259), (53.584158225230304, -81.50071086376059), (52.32335520908997, -81.42656152040239), (0, 0), (54.12068437682131, -81.49033476672174), (51.60383315420654, -81.29827559626715), (45.76509252751897, -80.99981914190532)], (52.91127829610859, 9.091867887637882), (53.32839484175832, -81.37014277529805), '2020-05-20 01:05:31')
